"pValue","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
0.06631096595431,8,4,7,10,9,2,1,11,5,6,3,12
0.06631096595431,8,4,7,10,9,2,1,11,5,6,12,3
0.06631096595431,8,4,7,10,9,2,1,11,5,12,3,6
0.06631096595431,8,4,7,10,9,2,1,11,5,12,6,3
0.0609916239240373,8,4,9,1,2,6,11,7,5,3,10,12
0.0609916239240373,8,4,9,1,2,6,11,7,5,3,12,10
0.0609916239240373,8,4,9,1,2,6,11,7,5,10,3,12
0.0609916239240373,8,4,9,1,2,6,11,7,5,10,12,3
0.0586574637662925,8,4,9,1,2,6,11,7,5,12,3,10
0.0586574637662925,8,4,9,1,2,6,11,7,5,12,10,3
0.06631096595431,8,4,9,1,2,7,10,11,5,3,6,12
0.06631096595431,8,4,9,1,2,7,10,11,5,3,12,6
0.06631096595431,8,4,9,1,2,7,10,11,5,6,3,12
0.06631096595431,8,4,9,1,2,7,10,11,5,6,12,3
0.06631096595431,8,4,9,1,2,7,10,11,5,12,3,6
0.06631096595431,8,4,9,1,2,7,10,11,5,12,6,3
0.0763396369869513,8,4,9,1,2,7,11,6,5,3,10,12
0.0763396369869513,8,4,9,1,2,7,11,6,5,3,12,10
0.0763396369869513,8,4,9,1,2,7,11,6,5,10,3,12
0.0733825918071731,8,4,9,1,2,7,11,6,5,10,12,3
0.0586574637662925,8,4,9,1,2,7,11,6,5,12,3,10
0.0586574637662925,8,4,9,1,2,7,11,6,5,12,10,3
0.06631096595431,8,4,9,1,2,7,11,10,5,3,6,12
0.06631096595431,8,4,9,1,2,7,11,10,5,3,12,6
0.06631096595431,8,4,9,1,2,7,11,10,5,6,3,12
0.06631096595431,8,4,9,1,2,7,11,10,5,6,12,3
0.06631096595431,8,4,9,1,2,7,11,10,5,12,3,6
0.06631096595431,8,4,9,1,2,7,11,10,5,12,6,3
0.06631096595431,8,4,9,1,2,10,7,11,5,3,6,12
0.06631096595431,8,4,9,1,2,10,7,11,5,3,12,6
0.06631096595431,8,4,9,1,2,10,7,11,5,6,3,12
0.06631096595431,8,4,9,1,2,10,7,11,5,6,12,3
0.06631096595431,8,4,9,1,2,10,7,11,5,12,3,6
0.06631096595431,8,4,9,1,2,10,7,11,5,12,6,3
0.06631096595431,8,4,9,1,2,10,11,7,5,3,6,12
0.06631096595431,8,4,9,1,2,10,11,7,5,3,12,6
0.06631096595431,8,4,9,1,2,10,11,7,5,6,3,12
0.06631096595431,8,4,9,1,2,10,11,7,5,6,12,3
0.06631096595431,8,4,9,1,2,10,11,7,5,12,3,6
0.06631096595431,8,4,9,1,2,10,11,7,5,12,6,3
0.0615138698555749,8,4,9,1,2,11,6,7,5,3,10,12
0.0615138698555749,8,4,9,1,2,11,6,7,5,3,12,10
0.0615138698555749,8,4,9,1,2,11,6,7,5,10,3,12
0.0615138698555749,8,4,9,1,2,11,6,7,5,10,12,3
0.0586574637662925,8,4,9,1,2,11,6,7,5,12,3,10
0.0586574637662925,8,4,9,1,2,11,6,7,5,12,10,3
0.06631096595431,8,4,9,1,2,11,10,7,5,3,6,12
0.06631096595431,8,4,9,1,2,11,10,7,5,3,12,6
0.06631096595431,8,4,9,1,2,11,10,7,5,6,3,12
0.06631096595431,8,4,9,1,2,11,10,7,5,6,12,3
0.06631096595431,8,4,9,1,2,11,10,7,5,12,3,6
0.06631096595431,8,4,9,1,2,11,10,7,5,12,6,3
0.0609916239240373,8,4,9,1,6,2,11,7,5,3,10,12
0.0609916239240373,8,4,9,1,6,2,11,7,5,3,12,10
0.0609916239240373,8,4,9,1,6,2,11,7,5,10,3,12
0.0609916239240373,8,4,9,1,6,2,11,7,5,10,12,3
0.0586574637662925,8,4,9,1,6,2,11,7,5,12,3,10
0.0586574637662925,8,4,9,1,6,2,11,7,5,12,10,3
0.06631096595431,8,4,9,1,7,2,10,11,5,3,6,12
0.06631096595431,8,4,9,1,7,2,10,11,5,3,12,6
0.06631096595431,8,4,9,1,7,2,10,11,5,6,3,12
0.06631096595431,8,4,9,1,7,2,10,11,5,6,12,3
0.06631096595431,8,4,9,1,7,2,10,11,5,12,3,6
0.06631096595431,8,4,9,1,7,2,10,11,5,12,6,3
0.0763396369869513,8,4,9,1,7,2,11,6,5,3,10,12
0.0763396369869513,8,4,9,1,7,2,11,6,5,3,12,10
0.0763396369869513,8,4,9,1,7,2,11,6,5,10,3,12
0.0733825918071731,8,4,9,1,7,2,11,6,5,10,12,3
0.0586574637662925,8,4,9,1,7,2,11,6,5,12,3,10
0.0586574637662925,8,4,9,1,7,2,11,6,5,12,10,3
0.06631096595431,8,4,9,1,7,2,11,10,5,3,6,12
0.06631096595431,8,4,9,1,7,2,11,10,5,3,12,6
0.06631096595431,8,4,9,1,7,2,11,10,5,6,3,12
0.06631096595431,8,4,9,1,7,2,11,10,5,6,12,3
0.06631096595431,8,4,9,1,7,2,11,10,5,12,3,6
0.06631096595431,8,4,9,1,7,2,11,10,5,12,6,3
0.06631096595431,8,4,9,1,7,10,2,11,5,3,6,12
0.06631096595431,8,4,9,1,7,10,2,11,5,3,12,6
0.06631096595431,8,4,9,1,7,10,2,11,5,6,3,12
0.06631096595431,8,4,9,1,7,10,2,11,5,6,12,3
0.06631096595431,8,4,9,1,7,10,2,11,5,12,3,6
0.06631096595431,8,4,9,1,7,10,2,11,5,12,6,3
0.06631096595431,8,4,9,1,7,10,11,2,5,3,6,12
0.06631096595431,8,4,9,1,7,10,11,2,5,3,12,6
0.06631096595431,8,4,9,1,7,10,11,2,5,6,3,12
0.06631096595431,8,4,9,1,7,10,11,2,5,6,12,3
0.06631096595431,8,4,9,1,7,10,11,2,5,12,3,6
0.06631096595431,8,4,9,1,7,10,11,2,5,12,6,3
0.0714271478158332,8,4,9,1,7,11,2,6,5,3,10,12
0.0714271478158332,8,4,9,1,7,11,2,6,5,3,12,10
0.0714271478158332,8,4,9,1,7,11,2,6,5,10,3,12
0.0714271478158332,8,4,9,1,7,11,2,6,5,10,12,3
0.0586574637662925,8,4,9,1,7,11,2,6,5,12,3,10
0.0586574637662925,8,4,9,1,7,11,2,6,5,12,10,3
0.06631096595431,8,4,9,1,7,11,2,10,5,3,6,12
0.06631096595431,8,4,9,1,7,11,2,10,5,3,12,6
0.06631096595431,8,4,9,1,7,11,2,10,5,6,3,12
0.06631096595431,8,4,9,1,7,11,2,10,5,6,12,3
0.06631096595431,8,4,9,1,7,11,2,10,5,12,3,6
0.06631096595431,8,4,9,1,7,11,2,10,5,12,6,3
0.0714271478158332,8,4,9,1,7,11,6,2,5,3,10,12
0.0714271478158332,8,4,9,1,7,11,6,2,5,3,12,10
0.0714271478158332,8,4,9,1,7,11,6,2,5,10,3,12
0.0714271478158332,8,4,9,1,7,11,6,2,5,10,12,3
0.0586574637662925,8,4,9,1,7,11,6,2,5,12,3,10
0.0586574637662925,8,4,9,1,7,11,6,2,5,12,10,3
0.06631096595431,8,4,9,1,7,11,10,2,5,3,6,12
0.06631096595431,8,4,9,1,7,11,10,2,5,3,12,6
0.06631096595431,8,4,9,1,7,11,10,2,5,6,3,12
0.06631096595431,8,4,9,1,7,11,10,2,5,6,12,3
0.06631096595431,8,4,9,1,7,11,10,2,5,12,3,6
0.06631096595431,8,4,9,1,7,11,10,2,5,12,6,3
0.06631096595431,8,4,9,1,10,2,7,11,5,3,6,12
0.06631096595431,8,4,9,1,10,2,7,11,5,3,12,6
0.06631096595431,8,4,9,1,10,2,7,11,5,6,3,12
0.06631096595431,8,4,9,1,10,2,7,11,5,6,12,3
0.06631096595431,8,4,9,1,10,2,7,11,5,12,3,6
0.06631096595431,8,4,9,1,10,2,7,11,5,12,6,3
0.06631096595431,8,4,9,1,10,2,11,7,5,3,6,12
0.06631096595431,8,4,9,1,10,2,11,7,5,3,12,6
0.06631096595431,8,4,9,1,10,2,11,7,5,6,3,12
0.06631096595431,8,4,9,1,10,2,11,7,5,6,12,3
0.06631096595431,8,4,9,1,10,2,11,7,5,12,3,6
0.06631096595431,8,4,9,1,10,2,11,7,5,12,6,3
0.06631096595431,8,4,9,1,10,7,2,11,5,3,6,12
0.06631096595431,8,4,9,1,10,7,2,11,5,3,12,6
0.06631096595431,8,4,9,1,10,7,2,11,5,6,3,12
0.06631096595431,8,4,9,1,10,7,2,11,5,6,12,3
0.06631096595431,8,4,9,1,10,7,2,11,5,12,3,6
0.06631096595431,8,4,9,1,10,7,2,11,5,12,6,3
0.06631096595431,8,4,9,1,10,7,11,2,5,3,6,12
0.06631096595431,8,4,9,1,10,7,11,2,5,3,12,6
0.06631096595431,8,4,9,1,10,7,11,2,5,6,3,12
0.06631096595431,8,4,9,1,10,7,11,2,5,6,12,3
0.06631096595431,8,4,9,1,10,7,11,2,5,12,3,6
0.06631096595431,8,4,9,1,10,7,11,2,5,12,6,3
0.06631096595431,8,4,9,1,10,11,2,7,5,3,6,12
0.06631096595431,8,4,9,1,10,11,2,7,5,3,12,6
0.06631096595431,8,4,9,1,10,11,2,7,5,6,3,12
0.06631096595431,8,4,9,1,10,11,2,7,5,6,12,3
0.06631096595431,8,4,9,1,10,11,2,7,5,12,3,6
0.06631096595431,8,4,9,1,10,11,2,7,5,12,6,3
0.06631096595431,8,4,9,1,10,11,7,2,5,3,6,12
0.06631096595431,8,4,9,1,10,11,7,2,5,3,12,6
0.06631096595431,8,4,9,1,10,11,7,2,5,6,3,12
0.06631096595431,8,4,9,1,10,11,7,2,5,6,12,3
0.06631096595431,8,4,9,1,10,11,7,2,5,12,3,6
0.06631096595431,8,4,9,1,10,11,7,2,5,12,6,3
0.0615138698555749,8,4,9,1,11,2,6,7,5,3,10,12
0.0615138698555749,8,4,9,1,11,2,6,7,5,3,12,10
0.0615138698555749,8,4,9,1,11,2,6,7,5,10,3,12
0.0615138698555749,8,4,9,1,11,2,6,7,5,10,12,3
0.0586574637662925,8,4,9,1,11,2,6,7,5,12,3,10
0.0586574637662925,8,4,9,1,11,2,6,7,5,12,10,3
0.06631096595431,8,4,9,1,11,2,10,7,5,3,6,12
0.06631096595431,8,4,9,1,11,2,10,7,5,3,12,6
0.06631096595431,8,4,9,1,11,2,10,7,5,6,3,12
0.06631096595431,8,4,9,1,11,2,10,7,5,6,12,3
0.06631096595431,8,4,9,1,11,2,10,7,5,12,3,6
0.06631096595431,8,4,9,1,11,2,10,7,5,12,6,3
0.0615138698555749,8,4,9,1,11,6,2,7,5,3,10,12
0.0615138698555749,8,4,9,1,11,6,2,7,5,3,12,10
0.0615138698555749,8,4,9,1,11,6,2,7,5,10,3,12
0.0615138698555749,8,4,9,1,11,6,2,7,5,10,12,3
0.0586574637662925,8,4,9,1,11,6,2,7,5,12,3,10
0.0586574637662925,8,4,9,1,11,6,2,7,5,12,10,3
0.0763396369869513,8,4,9,1,11,6,7,2,5,3,10,12
0.0763396369869513,8,4,9,1,11,6,7,2,5,3,12,10
0.0763396369869513,8,4,9,1,11,6,7,2,5,10,3,12
0.0733825918071731,8,4,9,1,11,6,7,2,5,10,12,3
0.0586574637662925,8,4,9,1,11,6,7,2,5,12,3,10
0.0586574637662925,8,4,9,1,11,6,7,2,5,12,10,3
0.0763396369869513,8,4,9,1,11,7,2,6,5,3,10,12
0.0763396369869513,8,4,9,1,11,7,2,6,5,3,12,10
0.0763396369869513,8,4,9,1,11,7,2,6,5,10,3,12
0.0733825918071731,8,4,9,1,11,7,2,6,5,10,12,3
0.0586574637662925,8,4,9,1,11,7,2,6,5,12,3,10
0.0586574637662925,8,4,9,1,11,7,2,6,5,12,10,3
0.06631096595431,8,4,9,1,11,7,2,10,5,3,6,12
0.06631096595431,8,4,9,1,11,7,2,10,5,3,12,6
0.06631096595431,8,4,9,1,11,7,2,10,5,6,3,12
0.06631096595431,8,4,9,1,11,7,2,10,5,6,12,3
0.06631096595431,8,4,9,1,11,7,2,10,5,12,3,6
0.06631096595431,8,4,9,1,11,7,2,10,5,12,6,3
0.0763396369869513,8,4,9,1,11,7,6,2,5,3,10,12
0.0763396369869513,8,4,9,1,11,7,6,2,5,3,12,10
0.0763396369869513,8,4,9,1,11,7,6,2,5,10,3,12
0.0733825918071731,8,4,9,1,11,7,6,2,5,10,12,3
0.0586574637662925,8,4,9,1,11,7,6,2,5,12,3,10
0.0586574637662925,8,4,9,1,11,7,6,2,5,12,10,3
0.06631096595431,8,4,9,1,11,7,10,2,5,3,6,12
0.06631096595431,8,4,9,1,11,7,10,2,5,3,12,6
0.06631096595431,8,4,9,1,11,7,10,2,5,6,3,12
0.06631096595431,8,4,9,1,11,7,10,2,5,6,12,3
0.06631096595431,8,4,9,1,11,7,10,2,5,12,3,6
0.06631096595431,8,4,9,1,11,7,10,2,5,12,6,3
0.06631096595431,8,4,9,1,11,10,2,7,5,3,6,12
0.06631096595431,8,4,9,1,11,10,2,7,5,3,12,6
0.06631096595431,8,4,9,1,11,10,2,7,5,6,3,12
0.06631096595431,8,4,9,1,11,10,2,7,5,6,12,3
0.06631096595431,8,4,9,1,11,10,2,7,5,12,3,6
0.06631096595431,8,4,9,1,11,10,2,7,5,12,6,3
0.06631096595431,8,4,9,1,11,10,7,2,5,3,6,12
0.06631096595431,8,4,9,1,11,10,7,2,5,3,12,6
0.06631096595431,8,4,9,1,11,10,7,2,5,6,3,12
0.06631096595431,8,4,9,1,11,10,7,2,5,6,12,3
0.06631096595431,8,4,9,1,11,10,7,2,5,12,3,6
0.06631096595431,8,4,9,1,11,10,7,2,5,12,6,3
0.0609916239240373,8,4,9,2,1,6,11,7,5,3,10,12
0.0609916239240373,8,4,9,2,1,6,11,7,5,3,12,10
0.0609916239240373,8,4,9,2,1,6,11,7,5,10,3,12
0.0609916239240373,8,4,9,2,1,6,11,7,5,10,12,3
0.0586574637662925,8,4,9,2,1,6,11,7,5,12,3,10
0.0586574637662925,8,4,9,2,1,6,11,7,5,12,10,3
0.06631096595431,8,4,9,2,1,7,10,11,5,3,6,12
0.06631096595431,8,4,9,2,1,7,10,11,5,3,12,6
0.06631096595431,8,4,9,2,1,7,10,11,5,6,3,12
0.06631096595431,8,4,9,2,1,7,10,11,5,6,12,3
0.06631096595431,8,4,9,2,1,7,10,11,5,12,3,6
0.06631096595431,8,4,9,2,1,7,10,11,5,12,6,3
0.0763396369869513,8,4,9,2,1,7,11,6,5,3,10,12
0.0763396369869513,8,4,9,2,1,7,11,6,5,3,12,10
0.0763396369869513,8,4,9,2,1,7,11,6,5,10,3,12
0.0733825918071731,8,4,9,2,1,7,11,6,5,10,12,3
0.0586574637662925,8,4,9,2,1,7,11,6,5,12,3,10
0.0586574637662925,8,4,9,2,1,7,11,6,5,12,10,3
0.06631096595431,8,4,9,2,1,7,11,10,5,3,6,12
0.06631096595431,8,4,9,2,1,7,11,10,5,3,12,6
0.06631096595431,8,4,9,2,1,7,11,10,5,6,3,12
0.06631096595431,8,4,9,2,1,7,11,10,5,6,12,3
0.06631096595431,8,4,9,2,1,7,11,10,5,12,3,6
0.06631096595431,8,4,9,2,1,7,11,10,5,12,6,3
0.06631096595431,8,4,9,2,1,10,7,11,5,3,6,12
0.06631096595431,8,4,9,2,1,10,7,11,5,3,12,6
0.06631096595431,8,4,9,2,1,10,7,11,5,6,3,12
0.06631096595431,8,4,9,2,1,10,7,11,5,6,12,3
0.06631096595431,8,4,9,2,1,10,7,11,5,12,3,6
0.06631096595431,8,4,9,2,1,10,7,11,5,12,6,3
0.06631096595431,8,4,9,2,1,10,11,7,5,3,6,12
0.06631096595431,8,4,9,2,1,10,11,7,5,3,12,6
0.06631096595431,8,4,9,2,1,10,11,7,5,6,3,12
0.06631096595431,8,4,9,2,1,10,11,7,5,6,12,3
0.06631096595431,8,4,9,2,1,10,11,7,5,12,3,6
0.06631096595431,8,4,9,2,1,10,11,7,5,12,6,3
0.0615138698555749,8,4,9,2,1,11,6,7,5,3,10,12
0.0615138698555749,8,4,9,2,1,11,6,7,5,3,12,10
0.0615138698555749,8,4,9,2,1,11,6,7,5,10,3,12
0.0615138698555749,8,4,9,2,1,11,6,7,5,10,12,3
0.0586574637662925,8,4,9,2,1,11,6,7,5,12,3,10
0.0586574637662925,8,4,9,2,1,11,6,7,5,12,10,3
0.06631096595431,8,4,9,2,1,11,10,7,5,3,6,12
0.06631096595431,8,4,9,2,1,11,10,7,5,3,12,6
0.06631096595431,8,4,9,2,1,11,10,7,5,6,3,12
0.06631096595431,8,4,9,2,1,11,10,7,5,6,12,3
0.06631096595431,8,4,9,2,1,11,10,7,5,12,3,6
0.06631096595431,8,4,9,2,1,11,10,7,5,12,6,3
0.0609916239240373,8,4,9,2,6,1,11,7,5,3,10,12
0.0609916239240373,8,4,9,2,6,1,11,7,5,3,12,10
0.0609916239240373,8,4,9,2,6,1,11,7,5,10,3,12
0.0609916239240373,8,4,9,2,6,1,11,7,5,10,12,3
0.0586574637662925,8,4,9,2,6,1,11,7,5,12,3,10
0.0586574637662925,8,4,9,2,6,1,11,7,5,12,10,3
0.06631096595431,8,4,9,2,7,1,10,11,5,3,6,12
0.06631096595431,8,4,9,2,7,1,10,11,5,3,12,6
0.06631096595431,8,4,9,2,7,1,10,11,5,6,3,12
0.06631096595431,8,4,9,2,7,1,10,11,5,6,12,3
0.06631096595431,8,4,9,2,7,1,10,11,5,12,3,6
0.06631096595431,8,4,9,2,7,1,10,11,5,12,6,3
0.0763396369869513,8,4,9,2,7,1,11,6,5,3,10,12
0.0763396369869513,8,4,9,2,7,1,11,6,5,3,12,10
0.0763396369869513,8,4,9,2,7,1,11,6,5,10,3,12
0.0733825918071731,8,4,9,2,7,1,11,6,5,10,12,3
0.0586574637662925,8,4,9,2,7,1,11,6,5,12,3,10
0.0586574637662925,8,4,9,2,7,1,11,6,5,12,10,3
0.06631096595431,8,4,9,2,7,1,11,10,5,3,6,12
0.06631096595431,8,4,9,2,7,1,11,10,5,3,12,6
0.06631096595431,8,4,9,2,7,1,11,10,5,6,3,12
0.06631096595431,8,4,9,2,7,1,11,10,5,6,12,3
0.06631096595431,8,4,9,2,7,1,11,10,5,12,3,6
0.06631096595431,8,4,9,2,7,1,11,10,5,12,6,3
0.06631096595431,8,4,9,2,7,10,1,11,5,3,6,12
0.06631096595431,8,4,9,2,7,10,1,11,5,3,12,6
0.06631096595431,8,4,9,2,7,10,1,11,5,6,3,12
0.06631096595431,8,4,9,2,7,10,1,11,5,6,12,3
0.06631096595431,8,4,9,2,7,10,1,11,5,12,3,6
0.06631096595431,8,4,9,2,7,10,1,11,5,12,6,3
0.0557892817590331,8,4,9,2,7,11,1,6,5,3,10,12
0.0557892817590331,8,4,9,2,7,11,1,6,5,3,12,10
0.0557892817590331,8,4,9,2,7,11,1,6,5,10,3,12
0.0557892817590331,8,4,9,2,7,11,1,6,5,10,12,3
0.0557892817590331,8,4,9,2,7,11,1,6,5,12,3,10
0.0557892817590331,8,4,9,2,7,11,1,6,5,12,10,3
0.0557892817590331,8,4,9,2,7,11,1,10,5,3,6,12
0.0557892817590331,8,4,9,2,7,11,1,10,5,3,12,6
0.0557892817590331,8,4,9,2,7,11,1,10,5,6,3,12
0.0557892817590331,8,4,9,2,7,11,1,10,5,6,12,3
0.0557892817590331,8,4,9,2,7,11,1,10,5,12,3,6
0.0557892817590331,8,4,9,2,7,11,1,10,5,12,6,3
0.0577633245575511,8,4,9,2,7,11,6,1,5,3,10,12
0.0577633245575511,8,4,9,2,7,11,6,1,5,3,12,10
0.0577633245575511,8,4,9,2,7,11,6,1,5,10,3,12
0.0577633245575511,8,4,9,2,7,11,6,1,5,10,12,3
0.0577633245575511,8,4,9,2,7,11,6,1,5,12,3,10
0.0577633245575511,8,4,9,2,7,11,6,1,5,12,10,3
0.0577633245575511,8,4,9,2,7,11,10,1,5,3,6,12
0.0577633245575511,8,4,9,2,7,11,10,1,5,3,12,6
0.0577633245575511,8,4,9,2,7,11,10,1,5,6,3,12
0.0577633245575511,8,4,9,2,7,11,10,1,5,6,12,3
0.0577633245575511,8,4,9,2,7,11,10,1,5,12,3,6
0.0577633245575511,8,4,9,2,7,11,10,1,5,12,6,3
0.06631096595431,8,4,9,2,10,1,7,11,5,3,6,12
0.06631096595431,8,4,9,2,10,1,7,11,5,3,12,6
0.06631096595431,8,4,9,2,10,1,7,11,5,6,3,12
0.06631096595431,8,4,9,2,10,1,7,11,5,6,12,3
0.06631096595431,8,4,9,2,10,1,7,11,5,12,3,6
0.06631096595431,8,4,9,2,10,1,7,11,5,12,6,3
0.06631096595431,8,4,9,2,10,1,11,7,5,3,6,12
0.06631096595431,8,4,9,2,10,1,11,7,5,3,12,6
0.06631096595431,8,4,9,2,10,1,11,7,5,6,3,12
0.06631096595431,8,4,9,2,10,1,11,7,5,6,12,3
0.06631096595431,8,4,9,2,10,1,11,7,5,12,3,6
0.06631096595431,8,4,9,2,10,1,11,7,5,12,6,3
0.06631096595431,8,4,9,2,10,7,1,11,5,3,6,12
0.06631096595431,8,4,9,2,10,7,1,11,5,3,12,6
0.06631096595431,8,4,9,2,10,7,1,11,5,6,3,12
0.06631096595431,8,4,9,2,10,7,1,11,5,6,12,3
0.06631096595431,8,4,9,2,10,7,1,11,5,12,3,6
0.06631096595431,8,4,9,2,10,7,1,11,5,12,6,3
0.06631096595431,8,4,9,2,10,11,1,7,5,3,6,12
0.06631096595431,8,4,9,2,10,11,1,7,5,3,12,6
0.06631096595431,8,4,9,2,10,11,1,7,5,6,3,12
0.06631096595431,8,4,9,2,10,11,1,7,5,6,12,3
0.06631096595431,8,4,9,2,10,11,1,7,5,12,3,6
0.06631096595431,8,4,9,2,10,11,1,7,5,12,6,3
0.06631096595431,8,4,9,2,10,11,7,1,5,3,6,12
0.06631096595431,8,4,9,2,10,11,7,1,5,3,12,6
0.06631096595431,8,4,9,2,10,11,7,1,5,6,3,12
0.06631096595431,8,4,9,2,10,11,7,1,5,6,12,3
0.06631096595431,8,4,9,2,10,11,7,1,5,12,3,6
0.06631096595431,8,4,9,2,10,11,7,1,5,12,6,3
0.0615138698555749,8,4,9,2,11,6,1,7,5,3,10,12
0.0615138698555749,8,4,9,2,11,6,1,7,5,3,12,10
0.0615138698555749,8,4,9,2,11,6,1,7,5,10,3,12
0.0615138698555749,8,4,9,2,11,6,1,7,5,10,12,3
0.0586574637662925,8,4,9,2,11,6,1,7,5,12,3,10
0.0586574637662925,8,4,9,2,11,6,1,7,5,12,10,3
0.06631096595431,8,4,9,2,11,10,1,7,5,3,6,12
0.06631096595431,8,4,9,2,11,10,1,7,5,3,12,6
0.06631096595431,8,4,9,2,11,10,1,7,5,6,3,12
0.06631096595431,8,4,9,2,11,10,1,7,5,6,12,3
0.06631096595431,8,4,9,2,11,10,1,7,5,12,3,6
0.06631096595431,8,4,9,2,11,10,1,7,5,12,6,3
0.06631096595431,8,4,9,2,11,10,7,1,5,3,6,12
0.06631096595431,8,4,9,2,11,10,7,1,5,3,12,6
0.06631096595431,8,4,9,2,11,10,7,1,5,6,3,12
0.06631096595431,8,4,9,2,11,10,7,1,5,6,12,3
0.06631096595431,8,4,9,2,11,10,7,1,5,12,3,6
0.06631096595431,8,4,9,2,11,10,7,1,5,12,6,3
0.0609916239240373,8,4,9,6,1,2,11,7,5,3,10,12
0.0609916239240373,8,4,9,6,1,2,11,7,5,3,12,10
0.0609916239240373,8,4,9,6,1,2,11,7,5,10,3,12
0.0609916239240373,8,4,9,6,1,2,11,7,5,10,12,3
0.0586574637662925,8,4,9,6,1,2,11,7,5,12,3,10
0.0586574637662925,8,4,9,6,1,2,11,7,5,12,10,3
0.0609916239240373,8,4,9,6,2,1,11,7,5,3,10,12
0.0609916239240373,8,4,9,6,2,1,11,7,5,3,12,10
0.0609916239240373,8,4,9,6,2,1,11,7,5,10,3,12
0.0609916239240373,8,4,9,6,2,1,11,7,5,10,12,3
0.0586574637662925,8,4,9,6,2,1,11,7,5,12,3,10
0.0586574637662925,8,4,9,6,2,1,11,7,5,12,10,3
0.0620660405956512,8,4,9,7,1,2,10,11,5,3,6,12
0.0620660405956512,8,4,9,7,1,2,10,11,5,3,12,6
0.0620660405956512,8,4,9,7,1,2,10,11,5,6,3,12
0.0620660405956512,8,4,9,7,1,2,10,11,5,6,12,3
0.0620660405956512,8,4,9,7,1,2,10,11,5,12,3,6
0.0620660405956512,8,4,9,7,1,2,10,11,5,12,6,3
0.0620660405956512,8,4,9,7,1,2,11,6,5,3,10,12
0.0620660405956512,8,4,9,7,1,2,11,6,5,3,12,10
0.0620660405956512,8,4,9,7,1,2,11,6,5,10,3,12
0.0620660405956512,8,4,9,7,1,2,11,6,5,10,12,3
0.0586574637662925,8,4,9,7,1,2,11,6,5,12,3,10
0.0586574637662925,8,4,9,7,1,2,11,6,5,12,10,3
0.0620660405956512,8,4,9,7,1,2,11,10,5,3,6,12
0.0620660405956512,8,4,9,7,1,2,11,10,5,3,12,6
0.0620660405956512,8,4,9,7,1,2,11,10,5,6,3,12
0.0620660405956512,8,4,9,7,1,2,11,10,5,6,12,3
0.0620660405956512,8,4,9,7,1,2,11,10,5,12,3,6
0.0620660405956512,8,4,9,7,1,2,11,10,5,12,6,3
0.0620660405956512,8,4,9,7,1,10,2,11,5,3,6,12
0.0620660405956512,8,4,9,7,1,10,2,11,5,3,12,6
0.0620660405956512,8,4,9,7,1,10,2,11,5,6,3,12
0.0620660405956512,8,4,9,7,1,10,2,11,5,6,12,3
0.0620660405956512,8,4,9,7,1,10,2,11,5,12,3,6
0.0620660405956512,8,4,9,7,1,10,2,11,5,12,6,3
0.0620660405956512,8,4,9,7,1,10,11,2,5,3,6,12
0.0620660405956512,8,4,9,7,1,10,11,2,5,3,12,6
0.0620660405956512,8,4,9,7,1,10,11,2,5,6,3,12
0.0620660405956512,8,4,9,7,1,10,11,2,5,6,12,3
0.0620660405956512,8,4,9,7,1,10,11,2,5,12,3,6
0.0620660405956512,8,4,9,7,1,10,11,2,5,12,6,3
0.0620660405956512,8,4,9,7,1,11,2,6,5,3,10,12
0.0620660405956512,8,4,9,7,1,11,2,6,5,3,12,10
0.0620660405956512,8,4,9,7,1,11,2,6,5,10,3,12
0.0620660405956512,8,4,9,7,1,11,2,6,5,10,12,3
0.0586574637662925,8,4,9,7,1,11,2,6,5,12,3,10
0.0586574637662925,8,4,9,7,1,11,2,6,5,12,10,3
0.0620660405956512,8,4,9,7,1,11,2,10,5,3,6,12
0.0620660405956512,8,4,9,7,1,11,2,10,5,3,12,6
0.0620660405956512,8,4,9,7,1,11,2,10,5,6,3,12
0.0620660405956512,8,4,9,7,1,11,2,10,5,6,12,3
0.0620660405956512,8,4,9,7,1,11,2,10,5,12,3,6
0.0620660405956512,8,4,9,7,1,11,2,10,5,12,6,3
0.0620660405956512,8,4,9,7,1,11,6,2,5,3,10,12
0.0620660405956512,8,4,9,7,1,11,6,2,5,3,12,10
0.0620660405956512,8,4,9,7,1,11,6,2,5,10,3,12
0.0620660405956512,8,4,9,7,1,11,6,2,5,10,12,3
0.0586574637662925,8,4,9,7,1,11,6,2,5,12,3,10
0.0586574637662925,8,4,9,7,1,11,6,2,5,12,10,3
0.0620660405956512,8,4,9,7,1,11,10,2,5,3,6,12
0.0620660405956512,8,4,9,7,1,11,10,2,5,3,12,6
0.0620660405956512,8,4,9,7,1,11,10,2,5,6,3,12
0.0620660405956512,8,4,9,7,1,11,10,2,5,6,12,3
0.0620660405956512,8,4,9,7,1,11,10,2,5,12,3,6
0.0620660405956512,8,4,9,7,1,11,10,2,5,12,6,3
0.06631096595431,8,4,9,7,2,1,10,11,5,3,6,12
0.06631096595431,8,4,9,7,2,1,10,11,5,3,12,6
0.06631096595431,8,4,9,7,2,1,10,11,5,6,3,12
0.06631096595431,8,4,9,7,2,1,10,11,5,6,12,3
0.06631096595431,8,4,9,7,2,1,10,11,5,12,3,6
0.06631096595431,8,4,9,7,2,1,10,11,5,12,6,3
